"Id_zone","Type_zone","Libelle_zone","Public"
01|85268,Commune,Saint-Révérend,1
01|72320,Commune,Saint-Saturnin (72),1
01|53253,Commune,Saint-Saturnin-du-Limet,1
01|49321,Commune,Saint-Sigismond (49),1
01|85269,Commune,Saint-Sigismond (85),1
01|85271,Commune,Saint-Sulpice-en-Pareds,1
01|72321,Commune,Saint-Symphorien (72),1
01|44190,Commune,Saint-Sébastien-sur-Loire,1
01|53256,Commune,Saint-Thomas-de-Courceriers,1
01|72322,Commune,Saint-Ulphace,1
01|85273,Commune,Saint-Urbain (85),1
01|85274,Commune,Saint-Valérien (85),1
01|44192,Commune,Saint-Viaud,1
01|72323,Commune,Saint-Victeur,1
01|85276,Commune,Saint-Vincent-Sterlanges,1
01|44193,Commune,Saint-Vincent-des-Landes,1
01|72324,Commune,Saint-Vincent-des-Prés (72),1
01|72325,Commune,Saint-Vincent-du-Lorouër,1
01|85277,Commune,Saint-Vincent-sur-Graon,1
01|85278,Commune,Saint-Vincent-sur-Jard,1
01|85209,Commune,Saint-Étienne-de-Brillouet,1
01|44157,Commune,Saint-Étienne-de-Mer-Morte,1
01|44158,Commune,Saint-Étienne-de-Montluc,1
01|85210,Commune,Saint-Étienne-du-Bois (85),1
01|44152,Commune,Sainte-Anne-sur-Brivet,1
01|85202,Commune,Sainte-Cécile (85),1
01|72272,Commune,Sainte-Cérotte,1
01|85211,Commune,Sainte-Flaive-des-Loups,1
01|85214,Commune,Sainte-Foy (85),1
01|85216,Commune,Sainte-Gemme-la-Plaine,1
01|53218,Commune,Sainte-Gemmes-le-Robert,1
01|49278,Commune,Sainte-Gemmes-sur-Loire,1
01|85223,Commune,Sainte-Hermine,1
01|72289,Commune,Sainte-Jamme-sur-Sarthe,1
01|44172,Commune,Sainte-Luce-sur-Loire,1
01|53235,Commune,Sainte-Marie-du-Bois,1
01|44186,Commune,Sainte-Pazanne,1
01|85261,Commune,Sainte-Pexine,1
01|85267,Commune,Sainte-Radégonde-des-Noyers,1
01|44189,Commune,Sainte-Reine-de-Bretagne,1
01|72319,Commune,Sainte-Sabine-sur-Longève,1
01|53255,Commune,Sainte-Suzanne-et-Chammes,1
01|85280,Commune,Sallertaine,1
01|72326,Commune,Saosnes,1
01|72327,Commune,Sarcé,1
01|72328,Commune,Sargé-lès-le-Mans,1
01|49326,Commune,Sarrigné,1
01|53257,Commune,Saulges,1
01|49328,Commune,Saumur,1
01|44194,Commune,Sautron,1
01|44195,Commune,Savenay,1
01|49329,Commune,Savennières,1
01|72329,Commune,Savigné-l'Évêque,1
01|72330,Commune,Savigné-sous-le-Lude,1
01|49330,Commune,Sceaux-d'Anjou,1
01|72331,Commune,Sceaux-sur-Huisne,1
01|49331,Commune,Segré-en-Anjou Bleu,1
01|49333,Commune,Seiches-sur-le-Loir,1
01|72333,Commune,Semur-en-Vallon,1
01|53259,Commune,Senonnes,1
01|49334,Commune,Sermaise (49),1
01|85282,Commune,Sigournais,1
01|72334,Commune,Sillé-le-Guillaume,1
01|72335,Commune,Sillé-le-Philippe,1
01|53260,Commune,Simplé,1
01|44197,Commune,Sion-les-Mines,1
01|72336,Commune,Solesmes (72),1
01|49336,Commune,Somloire,1
01|53261,Commune,Soucé,1
01|44199,Commune,Soudan (44),1
01|72337,Commune,Sougé-le-Ganelon,1
01|72338,Commune,Souillé,1
01|49338,Commune,Soulaines-sur-Aubance,1
01|49339,Commune,Soulaire-et-Bourg,1
01|53262,Commune,Soulgé-sur-Ouette,1
01|72339,Commune,Souligné-Flacé,1
01|72340,Commune,Souligné-sous-Ballon,1
01|72341,Commune,Soulitré,1
01|85284,Commune,Soullans,1
01|44200,Commune,Soulvache,1
01|72342,Commune,Souvigné-sur-Même,1
01|72343,Commune,Souvigné-sur-Sarthe,1
01|49341,Commune,Souzay-Champigny,1
01|72344,Commune,Spay,1
01|44201,Commune,Sucé-sur-Erdre,1
01|72345,Commune,Surfonds,1
01|49301,Commune,Sèvremoine,1
01|85090,Commune,Sèvremont,1
01|72332,Commune,Ségrie,1
01|85281,Commune,Sérigné,1
01|44196,Commune,Sévérac,1
01|85287,Commune,Tallud-Sainte-Gemme,1
01|85288,Commune,Talmont-Saint-Hilaire,1
01|72348,Commune,Tassillé,1
01|72347,Commune,Tassé,1
01|44202,Commune,Teillé (44),1
01|72349,Commune,Teillé (72),1
01|72350,Commune,Teloché,1
01|72351,Commune,Tennie,1
01|49086,Commune,Terranjou,1
01|72352,Commune,Terrehault,1
01|85290,Commune,Thiré,1
01|72354,Commune,Thoigné,1
01|72355,Commune,Thoiré-sous-Contensor,1
01|72356,Commune,Thoiré-sur-Dinan,1
01|85291,Commune,Thorigny,1
01|49344,Commune,Thorigné-d'Anjou,1
01|53264,Commune,Thorigné-en-Charnie,1
01|72358,Commune,Thorigné-sur-Dué,1
01|72357,Commune,Thorée-les-Pins,1
01|85292,Commune,Thouarsais-Bouildroux,1
01|44204,Commune,Thouaré-sur-Loire,1
01|53263,Commune,Thubœuf,1
01|72353,Commune,Théligny,1
01|49347,Commune,Tiercé,1
01|85293,Commune,Tiffauges,1
01|53265,Commune,Torcé-Viviers-en-Charnie,1
01|72359,Commune,Torcé-en-Vallée,1
01|49352,Commune,Toutlemonde,1
01|44206,Commune,Touvois,1
01|72360,Commune,Trangé,1
01|53266,Commune,Trans,1
01|44207,Commune,Trans-sur-Erdre,1
01|44208,Commune,Treffieux,1
01|44209,Commune,Treillières,1
01|85295,Commune,Treize-Septiers,1
01|85296,Commune,Treize-Vents,1
01|72361,Commune,Tresson,1
01|85297,Commune,Triaize,1
01|44210,Commune,Trignac,1
01|49353,Commune,Trélazé,1
01|49355,Commune,Trémentines,1
01|49003,Commune,Tuffalun,1
01|72363,Commune,Tuffé Val de la Chéronne,1
01|49358,Commune,Turquant,1
01|72364,Commune,Vaas,1
01|53267,Commune,Vaiges,1
01|44163,Commune,Vair-sur-Loire,1
01|85298,Commune,Vairé,1
01|49183,Commune,Val d'Erdre-Auxence,1
01|72128,Commune,Val-d'Étangson,1
01|49292,Commune,Val-du-Layon,1
01|53017,Commune,Val-du-Maine,1
01|72366,Commune,Valennes,1
01|44212,Commune,Vallet,1
01|72367,Commune,Vallon-sur-Gée,1
01|44180,Commune,Vallons-de-l'Erdre,1
01|72368,Commune,Vancé,1
01|49361,Commune,Varennes-sur-Loire,1
01|49362,Commune,Varrains,1
01|49364,Commune,Vaudelnay,1
01|53269,Commune,Vautorte,1
01|44214,Commune,Vay,1
01|85300,Commune,Venansault,1
01|85301,Commune,Vendrennes,1
01|49368,Commune,Vernantes,1
01|72369,Commune,Verneil-le-Chétif,1
01|72370,Commune,Vernie,1
01|49369,Commune,Vernoil-le-Fourrier,1
01|49370,Commune,Verrie,1
01|49323,Commune,Verrières-en-Anjou,1
01|44215,Commune,Vertou,1
01|49371,Commune,Vezins,1
01|72372,Commune,Vezot,1
01|72373,Commune,Vibraye,1
01|44216,Commune,Vieillevigne (44),1
01|53270,Commune,Vieuvy,1
01|44217,Commune,Vigneux-de-Bretagne,1
01|72374,Commune,Villaines-la-Carelle,1
01|72375,Commune,Villaines-la-Gonais,1
01|53271,Commune,Villaines-la-Juhel,1
01|72376,Commune,Villaines-sous-Lucé,1
01|72377,Commune,Villaines-sous-Malicorne,1
01|49374,Commune,Villebernier,1
01|72137,Commune,Villeneuve-en-Perseigne,1
01|44021,Commune,Villeneuve-en-Retz,1
01|53272,Commune,Villepail,1
01|44218,Commune,Villepot,1
01|53273,Commune,Villiers-Charlemagne,1
01|53249,Commune,Vimartin-sur-Orthe,1
01|72378,Commune,Vion (72),1
01|72379,Commune,Viré-en-Champagne,1
01|72380,Commune,Vivoin,1
01|49378,Commune,Vivy,1
01|85303,Commune,Vix (85),1
01|72381,Commune,Voivres-lès-le-Mans,1
01|72382,Commune,Volnay (72),1
01|85304,Commune,Vouillé-les-Marais,1
01|53276,Commune,Voutré,1
01|85305,Commune,Vouvant,1
01|72383,Commune,Vouvray-sur-Huisne,1
01|44220,Commune,Vue,1
01|85306,Commune,Xanton-Chassenon,1
01|72386,Commune,Yvré-l'Évêque,1
01|72385,Commune,Yvré-le-Pôlin,1
01|49381,Commune,Yzernay,1
01|72124,Commune,Écommoy,1
01|72125,Commune,Écorpain,1
01|49129,Commune,Écouflant,1
01|49130,Commune,Écuillé,1
01|49131,Commune,Épieds (49),1
01|72126,Commune,Épineu-le-Chevreuil,1
01|72127,Commune,Étival-lès-le-Mans,1
01|49132,Commune,Étriché,1
01|53097,Commune,Évron,1
