Id_zone,Type_zone,Libelle_zone,value,label
01|85121,Commune,Le Langon,802,Commune - Le Langon
01|49176,Commune,Le Lion-d'Angers,803,Commune - Le Lion-d'Angers
01|44084,Commune,Le Loroux-Bottereau,804,Commune - Le Loroux-Bottereau
01|72172,Commune,Le Luart,805,Commune - Le Luart
01|72176,Commune,Le Lude,806,Commune - Le Lude
01|72181,Commune,Le Mans,807,Commune - Le Mans
01|49193,Commune,Le May-sur-Èvre,808,Commune - Le May-sur-Èvre
01|85139,Commune,Le Mazeau,809,Commune - Le Mazeau
01|44117,Commune,Le Pallet,810,Commune - Le Pallet
01|53176,Commune,Le Pas,811,Commune - Le Pas
01|44120,Commune,Le Pellerin,812,Commune - Le Pellerin
01|85172,Commune,Le Perrier,813,Commune - Le Perrier
01|44124,Commune,Le Pin (44),814,Commune - Le Pin (44)
01|49241,Commune,Le Plessis-Grammoire,815,Commune - Le Plessis-Grammoire
01|85178,Commune,Le Poiré-sur-Vie,816,Commune - Le Poiré-sur-Vie
01|44135,Commune,Le Pouliguen,817,Commune - Le Pouliguen
01|49253,Commune,Le Puy-Notre-Dame,818,Commune - Le Puy-Notre-Dame
01|53190,Commune,Le Ribay,819,Commune - Le Ribay
01|85285,Commune,Le Tablier,820,Commune - Le Tablier
01|44203,Commune,Le Temple-de-Bretagne,821,Commune - Le Temple-de-Bretagne
01|72362,Commune,Le Tronchet (72),822,Commune - Le Tronchet (72)
01|44081,Commune,Legé,823,Commune - Legé
01|85152,Commune,Les Achards,824,Commune - Les Achards
01|72015,Commune,Les Aulneaux,825,Commune - Les Aulneaux
01|49138,Commune,Les Bois d'Anjou,826,Commune - Les Bois d'Anjou
01|85038,Commune,Les Brouzils,827,Commune - Les Brouzils
01|49058,Commune,Les Cerqueux,828,Commune - Les Cerqueux
01|85082,Commune,Les Epesses,829,Commune - Les Epesses
01|49167,Commune,Les Garennes sur Loire,830,Commune - Les Garennes sur Loire
01|49080,Commune,Les Hauts-d'Anjou,831,Commune - Les Hauts-d'Anjou
01|85109,Commune,Les Herbiers,832,Commune - Les Herbiers
01|85119,Commune,Les Landes-Genusson,833,Commune - Les Landes-Genusson
01|85129,Commune,Les Lucs-sur-Boulogne,834,Commune - Les Lucs-sur-Boulogne
01|85131,Commune,Les Magnils-Reigniers,835,Commune - Les Magnils-Reigniers
01|44106,Commune,Les Moutiers-en-Retz,836,Commune - Les Moutiers-en-Retz
01|72192,Commune,Les Mées (72),837,Commune - Les Mées (72)
01|85175,Commune,Les Pineaux,838,Commune - Les Pineaux
01|49246,Commune,Les Ponts-de-Cé,839,Commune - Les Ponts-de-Cé
01|49257,Commune,Les Rairies,840,Commune - Les Rairies
01|85194,Commune,Les Sables-d'Olonne,841,Commune - Les Sables-d'Olonne
01|44198,Commune,Les Sorinières,842,Commune - Les Sorinières
01|44205,Commune,Les Touches,843,Commune - Les Touches
01|49359,Commune,Les Ulmes,844,Commune - Les Ulmes
01|85177,Commune,Les Velluire-sur-Vendée,845,Commune - Les Velluire-sur-Vendée
01|53131,Commune,Lesbois,846,Commune - Lesbois
01|53132,Commune,Levaré,847,Commune - Levaré
01|72161,Commune,Lhomme,848,Commune - Lhomme
01|85123,Commune,Liez (85),849,Commune - Liez (85)
01|53133,Commune,Lignières-Orgères,850,Commune - Lignières-Orgères
01|44082,Commune,Ligné (44),851,Commune - Ligné (44)
01|72163,Commune,Ligron,852,Commune - Ligron
01|53134,Commune,Livet,853,Commune - Livet
01|72164,Commune,Livet-en-Saosnois,854,Commune - Livet-en-Saosnois
01|53135,Commune,Livré-la-Touche,855,Commune - Livré-la-Touche
01|85125,Commune,Loge-Fougereuse,856,Commune - Loge-Fougereuse
01|72262,Commune,Loir en Vallée,857,Commune - Loir en Vallée
01|49307,Commune,Loire-Authion,858,Commune - Loire-Authion
01|44213,Commune,Loireauxence,859,Commune - Loireauxence
01|53137,Commune,Loiron-Ruillé,860,Commune - Loiron-Ruillé
01|49178,Commune,Loiré,861,Commune - Loiré
01|72165,Commune,Lombron,862,Commune - Lombron
01|85127,Commune,Longeville-sur-Mer,863,Commune - Longeville-sur-Mer
01|72166,Commune,Longnes (72),864,Commune - Longnes (72)
01|49200,Commune,Longuenée-en-Anjou,865,Commune - Longuenée-en-Anjou
01|49180,Commune,Longué-Jumelles,866,Commune - Longué-Jumelles
01|85126,Commune,Longèves (85),867,Commune - Longèves (85)
01|72167,Commune,Louailles,868,Commune - Louailles
01|44085,Commune,Louisfert,869,Commune - Louisfert
01|53139,Commune,Loupfougères,870,Commune - Loupfougères
01|72169,Commune,Louplande,871,Commune - Louplande
01|49182,Commune,Louresse-Rochemenier,872,Commune - Louresse-Rochemenier
01|53140,Commune,Louverné,873,Commune - Louverné
01|72170,Commune,Louvigny (72),874,Commune - Louvigny (72)
01|53141,Commune,Louvigné,875,Commune - Louvigné
01|72171,Commune,Louzes,876,Commune - Louzes
01|72168,Commune,Loué,877,Commune - Loué
01|72173,Commune,Luceau,878,Commune - Luceau
01|72175,Commune,Luché-Pringé,879,Commune - Luché-Pringé
01|72174,Commune,Lucé-sous-Ballon,880,Commune - Lucé-sous-Ballon
01|44086,Commune,Lusanger,881,Commune - Lusanger
01|85128,Commune,Luçon,882,Commune - Luçon
01|49373,Commune,Lys-Haut-Layon,883,Commune - Lys-Haut-Layon
01|44087,Commune,Machecoul-Saint-Même,884,Commune - Machecoul-Saint-Même
01|85130,Commune,Maché,885,Commune - Maché
01|53142,Commune,Madré,886,Commune - Madré
01|72177,Commune,Maigné,887,Commune - Maigné
01|85133,Commune,Maillezais,888,Commune - Maillezais
01|85132,Commune,Maillé (85),889,Commune - Maillé (85)
01|44088,Commune,Maisdon-sur-Sèvre,890,Commune - Maisdon-sur-Sèvre
01|72178,Commune,Maisoncelles (72),891,Commune - Maisoncelles (72)
01|53143,Commune,Maisoncelles-du-Maine,892,Commune - Maisoncelles-du-Maine
01|72179,Commune,Malicorne-sur-Sarthe,893,Commune - Malicorne-sur-Sarthe
01|85134,Commune,Mallièvre,894,Commune - Mallièvre
01|44089,Commune,Malville,895,Commune - Malville
01|72180,Commune,Mamers,896,Commune - Mamers
01|72182,Commune,Mansigné,897,Commune - Mansigné
01|53144,Commune,Marcillé-la-Ville,898,Commune - Marcillé-la-Ville
01|49188,Commune,Marcé,899,Commune - Marcé
01|72184,Commune,Mareil-en-Champagne,900,Commune - Mareil-en-Champagne
01|72185,Commune,Mareil-sur-Loir,901,Commune - Mareil-sur-Loir
01|72186,Commune,Maresché,902,Commune - Maresché
01|85135,Commune,Mareuil-sur-Lay-Dissais,903,Commune - Mareuil-sur-Lay-Dissais
01|72187,Commune,Marigné-Laillé,904,Commune - Marigné-Laillé
01|53145,Commune,Marigné-Peuton,905,Commune - Marigné-Peuton
01|85136,Commune,Marillet,906,Commune - Marillet
01|72189,Commune,Marolles-les-Braults,907,Commune - Marolles-les-Braults
01|72190,Commune,Marolles-lès-Saint-Calais,908,Commune - Marolles-lès-Saint-Calais
01|72188,Commune,Marollette,909,Commune - Marollette
01|44091,Commune,Marsac-sur-Don,910,Commune - Marsac-sur-Don
01|85137,Commune,Marsais-Sainte-Radégonde,911,Commune - Marsais-Sainte-Radégonde
01|53146,Commune,Martigné-sur-Mayenne,912,Commune - Martigné-sur-Mayenne
01|85138,Commune,Martinet,913,Commune - Martinet
01|72183,Commune,Marçon,914,Commune - Marçon
01|44092,Commune,Massérac,915,Commune - Massérac
01|49244,Commune,Mauges-sur-Loire,916,Commune - Mauges-sur-Loire
01|49192,Commune,Maulévrier,917,Commune - Maulévrier
01|44094,Commune,Mauves-sur-Loire,918,Commune - Mauves-sur-Loire
01|53147,Commune,Mayenne,919,Commune - Mayenne
01|72191,Commune,Mayet,920,Commune - Mayet
01|49195,Commune,Mazières-en-Mauges,921,Commune - Mazières-en-Mauges
01|49194,Commune,Mazé-Milon,922,Commune - Mazé-Milon
01|72193,Commune,Melleray,923,Commune - Melleray
01|85141,Commune,Menomblet,924,Commune - Menomblet
01|85143,Commune,Mervent,925,Commune - Mervent
01|53152,Commune,Meslay-du-Maine,926,Commune - Meslay-du-Maine
01|85144,Commune,Mesnard-la-Barotière,927,Commune - Mesnard-la-Barotière
01|44097,Commune,Mesquer,928,Commune - Mesquer
01|72194,Commune,Meurcé,929,Commune - Meurcé
01|49205,Commune,Miré,930,Commune - Miré
01|44098,Commune,Missillac,931,Commune - Missillac
01|44099,Commune,Moisdon-la-Rivière,932,Commune - Moisdon-la-Rivière
01|72199,Commune,Moitron-sur-Sarthe,933,Commune - Moitron-sur-Sarthe
01|72200,Commune,Moncé-en-Belin,934,Commune - Moncé-en-Belin
01|72201,Commune,Moncé-en-Saosnois,935,Commune - Moncé-en-Saosnois
01|72202,Commune,Monhoudou,936,Commune - Monhoudou
01|44100,Commune,Monnières (44),937,Commune - Monnières (44)
01|85145,Commune,Monsireigne,938,Commune - Monsireigne
01|72211,Commune,Mont-Saint-Jean (72),939,Commune - Mont-Saint-Jean (72)
01|85146,Commune,Montaigu-Vendée,940,Commune - Montaigu-Vendée
01|72204,Commune,Montaillé,941,Commune - Montaillé
01|53154,Commune,Montaudin,942,Commune - Montaudin
01|44102,Commune,Montbert,943,Commune - Montbert
01|72205,Commune,Montbizot,944,Commune - Montbizot
01|53155,Commune,Montenay,945,Commune - Montenay
01|53156,Commune,Montflours,946,Commune - Montflours
01|72241,Commune,Montfort-le-Gesnois,947,Commune - Montfort-le-Gesnois
01|53157,Commune,Montigné-le-Brillant,948,Commune - Montigné-le-Brillant
01|49209,Commune,Montigné-lès-Rairies,949,Commune - Montigné-lès-Rairies
01|49211,Commune,Montilliers,950,Commune - Montilliers
01|53158,Commune,Montjean (53),951,Commune - Montjean (53)
01|72208,Commune,Montmirail (72),952,Commune - Montmirail (72)
01|44103,Commune,Montoir-de-Bretagne,953,Commune - Montoir-de-Bretagne
01|85147,Commune,Montournais,954,Commune - Montournais
01|44104,Commune,Montrelais,955,Commune - Montrelais
01|85148,Commune,Montreuil (85),956,Commune - Montreuil (85)
01|49215,Commune,Montreuil-Bellay,957,Commune - Montreuil-Bellay
01|49214,Commune,Montreuil-Juigné,958,Commune - Montreuil-Juigné
01|53160,Commune,Montreuil-Poulay,959,Commune - Montreuil-Poulay
01|72209,Commune,Montreuil-le-Chétif,960,Commune - Montreuil-le-Chétif
01|72210,Commune,Montreuil-le-Henri,961,Commune - Montreuil-le-Henri
01|49216,Commune,Montreuil-sur-Loir,962,Commune - Montreuil-sur-Loir
01|49217,Commune,Montreuil-sur-Maine,963,Commune - Montreuil-sur-Maine
01|49218,Commune,Montrevault-sur-Èvre,964,Commune - Montrevault-sur-Èvre
01|85197,Commune,Montréverd,965,Commune - Montréverd
01|49219,Commune,Montsoreau,966,Commune - Montsoreau
01|53161,Commune,Montsûrs,967,Commune - Montsûrs
01|72071,Commune,Montval-sur-Loir,968,Commune - Montval-sur-Loir
01|49220,Commune,Morannes sur Sarthe-Daumeray,969,Commune - Morannes sur Sarthe-Daumeray
01|85149,Commune,Moreilles,970,Commune - Moreilles
01|85151,Commune,Mortagne-sur-Sèvre,971,Commune - Mortagne-sur-Sèvre
01|44105,Commune,Mouais,972,Commune - Mouais
01|85153,Commune,Mouchamps,973,Commune - Mouchamps
01|85154,Commune,Mouilleron-Saint-Germain,974,Commune - Mouilleron-Saint-Germain
01|85155,Commune,Mouilleron-le-Captif,975,Commune - Mouilleron-le-Captif
01|53162,Commune,Moulay,976,Commune - Moulay
01|49221,Commune,Mouliherne,977,Commune - Mouliherne
01|72212,Commune,Moulins-le-Carbonnel,978,Commune - Moulins-le-Carbonnel
01|85156,Commune,Moutiers-les-Mauxfaits,979,Commune - Moutiers-les-Mauxfaits
01|85157,Commune,Moutiers-sur-le-Lay,980,Commune - Moutiers-sur-le-Lay
01|44107,Commune,Mouzeil,981,Commune - Mouzeil
01|85158,Commune,Mouzeuil-Saint-Martin,982,Commune - Mouzeuil-Saint-Martin
01|44108,Commune,Mouzillon,983,Commune - Mouzillon
01|49222,Commune,Mozé-sur-Louet,984,Commune - Mozé-sur-Louet
01|72213,Commune,Mulsanne,985,Commune - Mulsanne
01|53148,Commune,Mée,986,Commune - Mée
01|53150,Commune,Ménil,987,Commune - Ménil
01|53151,Commune,Méral,988,Commune - Méral
01|44096,Commune,Mésanger,989,Commune - Mésanger
01|53153,Commune,Mézangers,990,Commune - Mézangers
01|72195,Commune,Mézeray,991,Commune - Mézeray
01|72197,Commune,Mézières-sous-Lavardin,992,Commune - Mézières-sous-Lavardin
01|72196,Commune,Mézières-sur-Ponthouin,993,Commune - Mézières-sur-Ponthouin
01|49223,Commune,Mûrs-Erigné,994,Commune - Mûrs-Erigné
01|85159,Commune,Nalliers (85),995,Commune - Nalliers (85)
01|44109,Commune,Nantes,996,Commune - Nantes
01|72214,Commune,Nauvay,997,Commune - Nauvay
01|53163,Commune,Neau,998,Commune - Neau
01|85160,Commune,Nesmy,999,Commune - Nesmy
01|72215,Commune,Neufchâtel-en-Saosnois,1000,Commune - Neufchâtel-en-Saosnois
01|53164,Commune,Neuilly-le-Vendin,1001,Commune - Neuilly-le-Vendin
01|49224,Commune,Neuillé,1002,Commune - Neuillé
01|72216,Commune,Neuvillalais,1003,Commune - Neuvillalais
01|72217,Commune,Neuville-sur-Sarthe,1004,Commune - Neuville-sur-Sarthe
01|72218,Commune,Neuvillette-en-Charnie,1005,Commune - Neuvillette-en-Charnie
01|53165,Commune,Niafles,1006,Commune - Niafles
01|85161,Commune,Nieul-le-Dolent,1007,Commune - Nieul-le-Dolent
01|72220,Commune,Nogent-le-Bernard,1008,Commune - Nogent-le-Bernard
01|72221,Commune,Nogent-sur-Loir,1009,Commune - Nogent-sur-Loir
01|85163,Commune,Noirmoutier-en-l'Île,1010,Commune - Noirmoutier-en-l'Île
01|44110,Commune,Nort-sur-Erdre,1011,Commune - Nort-sur-Erdre
01|85164,Commune,Notre-Dame-de-Monts,1012,Commune - Notre-Dame-de-Monts
01|85189,Commune,Notre-Dame-de-Riez,1013,Commune - Notre-Dame-de-Riez
01|44111,Commune,Notre-Dame-des-Landes,1014,Commune - Notre-Dame-des-Landes
01|72232,Commune,Notre-Dame-du-Pé,1015,Commune - Notre-Dame-du-Pé
01|72222,Commune,Nouans,1016,Commune - Nouans
01|44112,Commune,Noyal-sur-Brutz,1017,Commune - Noyal-sur-Brutz
01|49228,Commune,Noyant-Villages,1018,Commune - Noyant-Villages
01|72223,Commune,Noyen-sur-Sarthe,1019,Commune - Noyen-sur-Sarthe
01|44113,Commune,Nozay (44),1020,Commune - Nozay (44)
01|49231,Commune,Nuaillé,1021,Commune - Nuaillé
01|72224,Commune,Nuillé-le-Jalais,1022,Commune - Nuillé-le-Jalais
01|53168,Commune,Nuillé-sur-Vicoin,1023,Commune - Nuillé-sur-Vicoin
01|53170,Commune,Oisseau,1024,Commune - Oisseau
01|72225,Commune,Oisseau-le-Petit,1025,Commune - Oisseau-le-Petit
01|72226,Commune,Oizé,1026,Commune - Oizé
01|53169,Commune,Olivet (53),1027,Commune - Olivet (53)
01|49248,Commune,Ombrée d'Anjou,1028,Commune - Ombrée d'Anjou
01|53172,Commune,Origné,1029,Commune - Origné
01|44114,Commune,Orvault,1030,Commune - Orvault
01|49069,Commune,Orée d'Anjou,1031,Commune - Orée d'Anjou
01|44115,Commune,Oudon,1032,Commune - Oudon
01|44116,Commune,Paimbœuf,1033,Commune - Paimbœuf
01|85169,Commune,Palluau,1034,Commune - Palluau
01|44118,Commune,Pannecé,1035,Commune - Pannecé
01|72227,Commune,Panon,1036,Commune - Panon
01|72228,Commune,Parcé-sur-Sarthe,1037,Commune - Parcé-sur-Sarthe
01|72229,Commune,Parennes,1038,Commune - Parennes
01|72231,Commune,Parigné-l'Évêque,1039,Commune - Parigné-l'Évêque
01|72230,Commune,Parigné-le-Pôlin,1040,Commune - Parigné-le-Pôlin
01|53174,Commune,Parigné-sur-Braye,1041,Commune - Parigné-sur-Braye
01|49235,Commune,Parnay (49),1042,Commune - Parnay (49)
01|53175,Commune,Parné-sur-Roc,1043,Commune - Parné-sur-Roc
01|49236,Commune,Passavant-sur-Layon,1044,Commune - Passavant-sur-Layon
01|44119,Commune,Paulx,1045,Commune - Paulx
01|72233,Commune,Peray,1046,Commune - Peray
01|44121,Commune,Petit-Auverné,1047,Commune - Petit-Auverné
01|44122,Commune,Petit-Mars,1048,Commune - Petit-Mars
01|85174,Commune,Petosse,1049,Commune - Petosse
01|53178,Commune,Peuton,1050,Commune - Peuton
01|72234,Commune,Pezé-le-Robert,1051,Commune - Pezé-le-Robert
01|72235,Commune,Piacé,1052,Commune - Piacé
01|44123,Commune,Pierric,1053,Commune - Pierric
01|72236,Commune,Pincé,1054,Commune - Pincé
01|44125,Commune,Piriac-sur-Mer,1055,Commune - Piriac-sur-Mer
01|72237,Commune,Pirmil,1056,Commune - Pirmil
01|85176,Commune,Pissotte,1057,Commune - Pissotte
01|72238,Commune,Pizieux,1058,Commune - Pizieux
01|53179,Commune,Placé,1059,Commune - Placé
01|44128,Commune,Plessé,1060,Commune - Plessé
01|72239,Commune,Poillé-sur-Vègre,1061,Commune - Poillé-sur-Vègre
01|85179,Commune,Poiroux,1062,Commune - Poiroux
01|53180,Commune,Pommerieux,1063,Commune - Pommerieux
01|44130,Commune,Pont-Saint-Martin,1064,Commune - Pont-Saint-Martin
01|44129,Commune,Pontchâteau,1065,Commune - Pontchâteau
01|53181,Commune,Pontmain,1066,Commune - Pontmain
01|72243,Commune,Pontvallain,1067,Commune - Pontvallain
01|44131,Commune,Pornic,1068,Commune - Pornic
01|44132,Commune,Pornichet,1069,Commune - Pornichet
01|53182,Commune,Port-Brillet,1070,Commune - Port-Brillet
01|44133,Commune,Port-Saint-Père,1071,Commune - Port-Saint-Père
01|85181,Commune,Pouillé (85),1072,Commune - Pouillé (85)
01|44134,Commune,Pouillé-les-Côteaux,1073,Commune - Pouillé-les-Côteaux
01|85182,Commune,Pouzauges,1074,Commune - Pouzauges
01|44137,Commune,Prinquiau,1075,Commune - Prinquiau
01|72248,Commune,Pruillé-l'Éguillé,1076,Commune - Pruillé-l'Éguillé
01|72247,Commune,Pruillé-le-Chétif,1077,Commune - Pruillé-le-Chétif
01|53185,Commune,Pré-en-Pail-Saint-Samson,1078,Commune - Pré-en-Pail-Saint-Samson
01|53184,Commune,Préaux (53),1079,Commune - Préaux (53)
01|72244,Commune,Précigné,1080,Commune - Précigné
01|53124,Commune,Prée-d'Anjou,1081,Commune - Prée-d'Anjou
01|44136,Commune,Préfailles,1082,Commune - Préfailles
01|72245,Commune,Préval,1083,Commune - Préval
01|72246,Commune,Prévelles,1084,Commune - Prévelles
01|44138,Commune,Puceul,1085,Commune - Puceul
01|85184,Commune,Puy-de-Serre,1086,Commune - Puy-de-Serre
01|85185,Commune,Puyravault (85),1087,Commune - Puyravault (85)
01|85171,Commune,Péault,1088,Commune - Péault
01|53186,Commune,Quelaines-Saint-Gault,1089,Commune - Quelaines-Saint-Gault
01|44139,Commune,Quilly (44),1090,Commune - Quilly (44)
01|72250,Commune,Rahay,1091,Commune - Rahay
01|53187,Commune,Ravigny,1092,Commune - Ravigny
01|44142,Commune,Remouillé,1093,Commune - Remouillé
01|53188,Commune,Renazé,1094,Commune - Renazé
01|53189,Commune,Rennes-en-Grenouilles,1095,Commune - Rennes-en-Grenouilles
01|72251,Commune,René,1096,Commune - René
01|72252,Commune,Requeil,1097,Commune - Requeil
01|44143,Commune,Rezé,1098,Commune - Rezé
01|44144,Commune,Riaillé,1099,Commune - Riaillé
01|85213,Commune,Rives de l'Yon,1100,Commune - Rives de l'Yon
01|85162,Commune,Rives-d'Autise,1101,Commune - Rives-d'Autise
01|49377,Commune,Rives-du-Loir-en-Anjou,1102,Commune - Rives-du-Loir-en-Anjou
01|49259,Commune,Rochefort-sur-Loire,1103,Commune - Rochefort-sur-Loire
01|85190,Commune,Rocheservière,1104,Commune - Rocheservière
01|85192,Commune,Rochetrejoux,1105,Commune - Rochetrejoux
01|85193,Commune,Rosnay (85),1106,Commune - Rosnay (85)
01|49262,Commune,Rou-Marson,1107,Commune - Rou-Marson
01|44145,Commune,Rouans,1108,Commune - Rouans
01|72254,Commune,Rouessé-Fontaine,1109,Commune - Rouessé-Fontaine
01|72255,Commune,Rouessé-Vassé,1110,Commune - Rouessé-Vassé
01|72256,Commune,Rouez,1111,Commune - Rouez
01|44146,Commune,Rougé,1112,Commune - Rougé
01|72257,Commune,Rouillon,1113,Commune - Rouillon
01|72259,Commune,Rouperroux-le-Coquet,1114,Commune - Rouperroux-le-Coquet
01|72253,Commune,Roëzé-sur-Sarthe,1115,Commune - Roëzé-sur-Sarthe
01|72260,Commune,Ruaudin,1116,Commune - Ruaudin
01|44148,Commune,Ruffigné,1117,Commune - Ruffigné
01|53193,Commune,Ruillé-Froid-Fonds,1118,Commune - Ruillé-Froid-Fonds
01|72261,Commune,Ruillé-en-Champagne,1119,Commune - Ruillé-en-Champagne
01|85187,Commune,Réaumur,1120,Commune - Réaumur
01|72264,Commune,Sablé-sur-Sarthe,1121,Commune - Sablé-sur-Sarthe
01|53195,Commune,Sacé,1122,Commune - Sacé
01|44149,Commune,Saffré,1123,Commune - Saffré
01|72265,Commune,Saint-Aignan (72),1124,Commune - Saint-Aignan (72)
01|44150,Commune,Saint-Aignan-Grandlieu,1125,Commune - Saint-Aignan-Grandlieu
01|53196,Commune,Saint-Aignan-de-Couptrain,1126,Commune - Saint-Aignan-de-Couptrain
01|53197,Commune,Saint-Aignan-sur-Roë,1127,Commune - Saint-Aignan-sur-Roë
01|85196,Commune,Saint-André-Goule-d'Oie,1128,Commune - Saint-André-Goule-d'Oie
01|44151,Commune,Saint-André-des-Eaux (44),1129,Commune - Saint-André-des-Eaux (44)
01|53199,Commune,Saint-Aubin-Fosse-Louvain,1130,Commune - Saint-Aubin-Fosse-Louvain
01|72266,Commune,Saint-Aubin-de-Locquenay,1131,Commune - Saint-Aubin-de-Locquenay
01|44153,Commune,Saint-Aubin-des-Châteaux,1132,Commune - Saint-Aubin-des-Châteaux
01|72267,Commune,Saint-Aubin-des-Coudrais,1133,Commune - Saint-Aubin-des-Coudrais
01|85198,Commune,Saint-Aubin-des-Ormeaux,1134,Commune - Saint-Aubin-des-Ormeaux
01|53198,Commune,Saint-Aubin-du-Désert,1135,Commune - Saint-Aubin-du-Désert
01|85199,Commune,Saint-Aubin-la-Plaine,1136,Commune - Saint-Aubin-la-Plaine
01|49266,Commune,Saint-Augustin-des-Bois,1137,Commune - Saint-Augustin-des-Bois
01|85200,Commune,Saint-Avaugourd-des-Landes,1138,Commune - Saint-Avaugourd-des-Landes
01|49267,Commune,Saint-Barthélemy-d'Anjou,1139,Commune - Saint-Barthélemy-d'Anjou
01|53200,Commune,Saint-Baudelle,1140,Commune - Saint-Baudelle
01|85201,Commune,Saint-Benoist-sur-Mer,1141,Commune - Saint-Benoist-sur-Mer
01|53201,Commune,Saint-Berthevin,1142,Commune - Saint-Berthevin
01|53202,Commune,Saint-Berthevin-la-Tannière,1143,Commune - Saint-Berthevin-la-Tannière
01|72268,Commune,Saint-Biez-en-Belin,1144,Commune - Saint-Biez-en-Belin
01|44154,Commune,Saint-Brevin-les-Pins,1145,Commune - Saint-Brevin-les-Pins
01|53203,Commune,Saint-Brice (53),1146,Commune - Saint-Brice (53)
01|72269,Commune,Saint-Calais,1147,Commune - Saint-Calais
01|53204,Commune,Saint-Calais-du-Désert,1148,Commune - Saint-Calais-du-Désert
01|72270,Commune,Saint-Calez-en-Saosnois,1149,Commune - Saint-Calez-en-Saosnois
01|53206,Commune,Saint-Charles-la-Forêt,1150,Commune - Saint-Charles-la-Forêt
01|49269,Commune,Saint-Christophe-du-Bois,1151,Commune - Saint-Christophe-du-Bois
01|72273,Commune,Saint-Christophe-du-Jambet,1152,Commune - Saint-Christophe-du-Jambet
01|85204,Commune,Saint-Christophe-du-Ligneron,1153,Commune - Saint-Christophe-du-Ligneron
01|72274,Commune,Saint-Christophe-en-Champagne,1154,Commune - Saint-Christophe-en-Champagne
01|49271,Commune,Saint-Clément-de-la-Place,1155,Commune - Saint-Clément-de-la-Place
01|49272,Commune,Saint-Clément-des-Levées,1156,Commune - Saint-Clément-des-Levées
01|44155,Commune,Saint-Colomban,1157,Commune - Saint-Colomban
01|72275,Commune,Saint-Corneille,1158,Commune - Saint-Corneille
01|72276,Commune,Saint-Cosme-en-Vairais,1159,Commune - Saint-Cosme-en-Vairais
01|85205,Commune,Saint-Cyr-des-Gâts,1160,Commune - Saint-Cyr-des-Gâts
01|53208,Commune,Saint-Cyr-en-Pail,1161,Commune - Saint-Cyr-en-Pail
01|85206,Commune,Saint-Cyr-en-Talmondais,1162,Commune - Saint-Cyr-en-Talmondais
01|53209,Commune,Saint-Cyr-le-Gravelais,1163,Commune - Saint-Cyr-le-Gravelais
01|72271,Commune,Saint-Célerin,1164,Commune - Saint-Célerin
01|53210,Commune,Saint-Denis-d'Anjou,1165,Commune - Saint-Denis-d'Anjou
01|72278,Commune,Saint-Denis-d'Orques,1166,Commune - Saint-Denis-d'Orques
01|53211,Commune,Saint-Denis-de-Gastines,1167,Commune - Saint-Denis-de-Gastines
01|72277,Commune,Saint-Denis-des-Coudrais,1168,Commune - Saint-Denis-des-Coudrais
01|53212,Commune,Saint-Denis-du-Maine,1169,Commune - Saint-Denis-du-Maine
01|85207,Commune,Saint-Denis-du-Payré,1170,Commune - Saint-Denis-du-Payré
01|85208,Commune,Saint-Denis-la-Chevasse,1171,Commune - Saint-Denis-la-Chevasse
01|53213,Commune,Saint-Ellier-du-Maine,1172,Commune - Saint-Ellier-du-Maine
01|53214,Commune,Saint-Erblon (53),1173,Commune - Saint-Erblon (53)
01|44159,Commune,Saint-Fiacre-sur-Maine,1174,Commune - Saint-Fiacre-sur-Maine
01|53216,Commune,Saint-Fraimbault-de-Prières,1175,Commune - Saint-Fraimbault-de-Prières
01|85215,Commune,Saint-Fulgent,1176,Commune - Saint-Fulgent
01|53219,Commune,Saint-Georges-Buttavent,1177,Commune - Saint-Georges-Buttavent
01|85218,Commune,Saint-Georges-de-Pointindoux,1178,Commune - Saint-Georges-de-Pointindoux
01|72279,Commune,Saint-Georges-de-la-Couée,1179,Commune - Saint-Georges-de-la-Couée
01|72280,Commune,Saint-Georges-du-Bois (72),1180,Commune - Saint-Georges-du-Bois (72)
01|72281,Commune,Saint-Georges-du-Rosay,1181,Commune - Saint-Georges-du-Rosay
01|53220,Commune,Saint-Georges-le-Fléchard,1182,Commune - Saint-Georges-le-Fléchard
01|72282,Commune,Saint-Georges-le-Gaultier,1183,Commune - Saint-Georges-le-Gaultier
01|53221,Commune,Saint-Georges-sur-Erve,1184,Commune - Saint-Georges-sur-Erve
01|49283,Commune,Saint-Georges-sur-Loire,1185,Commune - Saint-Georges-sur-Loire
01|53222,Commune,Saint-Germain-d'Anxure,1186,Commune - Saint-Germain-d'Anxure
01|72283,Commune,Saint-Germain-d'Arcé,1187,Commune - Saint-Germain-d'Arcé
01|53223,Commune,Saint-Germain-de-Coulamer,1188,Commune - Saint-Germain-de-Coulamer
01|85220,Commune,Saint-Germain-de-Prinçay,1189,Commune - Saint-Germain-de-Prinçay
01|49284,Commune,Saint-Germain-des-Prés (49),1190,Commune - Saint-Germain-des-Prés (49)
01|53224,Commune,Saint-Germain-le-Fouilloux,1191,Commune - Saint-Germain-le-Fouilloux
01|53225,Commune,Saint-Germain-le-Guillaume,1192,Commune - Saint-Germain-le-Guillaume
01|85221,Commune,Saint-Gervais (85),1193,Commune - Saint-Gervais (85)
01|72286,Commune,Saint-Gervais-de-Vic,1194,Commune - Saint-Gervais-de-Vic
